"traceId","time","span","speed"
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:29:00,60,0.17
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:30:00,180,0.48
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:33:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:33:00,180,0.72
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:36:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:36:00,120,0.32
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:38:00,180,0.08
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:41:00,240,0.25
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:45:00,120,0.16
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:47:00,120,0.65
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:49:00,960,0.13
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:05:00,540,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:14:00,1020,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:31:00,120,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:33:00,240,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:37:00,180,1.58
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:40:00,480,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:48:00,60,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:49:00,300,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:54:00,300,0.86
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:59:00,0,
"2022-04-15T12-27-00-Andrew Simon",2022-04-16 00:59:00,3000,0.39
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:10:00,0,
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:10:00,120,0.09
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:12:00,60,0.09
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:13:00,120,0.01
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:15:00,120,0.07
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:17:00,120,0.76
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:19:00,180,0.18
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:22:00,60,1.68
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:23:00,60,2.72
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:24:00,0,
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:24:00,180,0
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:27:00,60,0
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:28:00,0,
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:28:00,60,0
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:29:00,0,Inf
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:29:00,60,0.22
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:30:00,60,2.64
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:31:00,300,0.23
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:36:00,0,
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:36:00,0,Inf
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:36:00,0,Inf
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:36:00,0,Inf
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:36:00,120,0.53
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:38:00,0,
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:38:00,120,0.55
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:40:00,120,0.91
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:42:00,180,0.51
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:45:00,120,0.59
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:47:00,60,0.91
"2022-04-17T15-10-00-Andrew Simon",2022-04-17 23:48:00,360,2.57
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:05:00,240,0
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:09:00,120,0.92
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:11:00,120,0.14
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:13:00,300,0.37
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:18:00,0,Inf
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:18:00,240,0.48
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:22:00,360,0.03
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:28:00,120,1.4
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:30:00,0,Inf
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:30:00,180,0.33
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:33:00,900,0.14
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:48:00,360,0.18
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 18:54:00,540,0.22
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:03:00,120,2.19
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:05:00,300,0.11
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:10:00,120,0.48
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:12:00,300,0.19
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:17:00,60,0.03
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:18:00,600,0.52
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:28:00,300,0.34
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:33:00,0,Inf
"2022-04-30T10-05-00-Andrew Simon",2022-04-30 19:33:00,60,1.65
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 19:42:00,660,0.33
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 19:53:00,2640,0.13
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:37:00,720,0.05
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:49:00,240,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:53:00,60,1.3
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:54:00,0,Inf
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:54:00,0,Inf
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:54:00,180,0.54
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:57:00,60,0.03
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 20:58:00,120,1.07
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:00:00,120,1.5
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:02:00,120,0.59
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:04:00,540,0.07
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:13:00,60,2.01
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:14:00,300,0.06
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:19:00,1320,0.24
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:41:00,660,0.47
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:52:00,180,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 21:55:00,540,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:04:00,780,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:17:00,300,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:22:00,120,4.64
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:24:00,0,Inf
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:24:00,420,1.28
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:31:00,180,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:34:00,480,0.23
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:42:00,60,5.34
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:43:00,420,0.38
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:50:00,0,Inf
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:50:00,120,9.4
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 22:52:00,1860,0.13
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 23:23:00,60,5.26
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 23:24:00,900,0
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 23:39:00,360,0.26
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 23:45:00,240,0.54
"2022-04-30T11-35-00-Andrew Simon",2022-04-30 23:49:00,1020,0.99
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:06:00,120,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:08:00,960,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:24:00,120,1.91
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:26:00,1020,0.18
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:43:00,840,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 00:57:00,480,0.58
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:05:00,900,0.52
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:20:00,60,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:21:00,240,0.76
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:25:00,60,0.04
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:26:00,720,0.58
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:38:00,900,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 01:53:00,420,2.23
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:00:00,300,0.32
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:05:00,120,0.54
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:07:00,420,0.59
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:14:00,420,0
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:21:00,120,4.26
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:23:00,300,3.11
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:28:00,60,0.22
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:29:00,1500,0.02
"2022-04-30T11-35-00-Andrew Simon",2022-05-01 02:54:00,60,11.77
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:40:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:40:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:40:00,60,0.14
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:41:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:41:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:41:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:41:00,60,0.15
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:42:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:42:00,60,0.05
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 20:43:00,5160,0.26
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:09:00,60,8.7
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:10:00,60,3.2
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:11:00,60,2.63
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:12:00,600,1.54
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:22:00,420,0
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:29:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:29:00,60,1.76
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:30:00,60,1.13
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:31:00,120,0.13
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:33:00,60,1.14
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:34:00,0,Inf
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:34:00,240,0.79
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:38:00,120,0.24
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:40:00,600,0.33
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:50:00,0,
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:50:00,480,0.5
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 22:58:00,540,0.59
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 23:07:00,0,
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 23:07:00,0,
"2022-05-01T12-40-00-Andrew Simon",2022-05-01 23:07:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 21:56:00,120,0
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 21:58:00,840,1.57
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:12:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:12:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:12:00,240,0.69
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:16:00,300,0.35
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:21:00,60,1.71
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:22:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:22:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:22:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:22:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:22:00,60,2.22
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:23:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:23:00,300,0.77
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:28:00,360,0.84
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:34:00,120,1.46
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:36:00,60,2.31
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:37:00,240,0.18
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:41:00,60,0.07
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:42:00,180,0.14
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:45:00,60,0.19
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:46:00,60,0.18
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:47:00,240,0.03
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:51:00,240,0.15
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:55:00,600,0.84
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:05:00,60,1.93
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:06:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:06:00,420,0.37
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:13:00,480,1.02
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:21:00,180,0.64
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:24:00,120,0
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:26:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:26:00,60,0
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:27:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:27:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:27:00,60,0
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:28:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:28:00,0,
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:28:00,0,Inf
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:28:00,60,0.09
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:29:00,120,1.34
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:31:00,60,0.51
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:32:00,240,1.46
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:36:00,240,0.28
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:40:00,180,0.24
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:43:00,60,0.14
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:44:00,240,0.17
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 21:57:00,60,0.52
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 21:58:00,120,1.64
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:00:00,600,1.34
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:10:00,120,1.14
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:12:00,1620,0.16
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:39:00,180,0.79
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:42:00,420,0.08
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:49:00,240,0.17
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 22:53:00,600,0.81
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:03:00,1080,0.71
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:21:00,540,0.35
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:30:00,660,0.56
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:41:00,60,1.13
"2022-05-07T13-56-00-Andrew Simon",2022-05-07 23:42:00,180,0.75
"2022-05-11T13-37-00-Andrew Simon",2022-05-11 21:37:00,600,1.83
"2022-05-11T13-37-00-Andrew Simon",2022-05-11 21:47:00,60,2.32
"2022-05-11T13-37-00-Andrew Simon",2022-05-11 21:48:00,180,0.83
"2022-05-11T13-37-00-Andrew Simon",2022-05-11 21:51:00,480,0.37
"2022-05-11T13-37-00-Andrew Simon",2022-05-11 21:59:00,600,0.83
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:01:00,0,Inf
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:01:00,600,0.25
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:11:00,1080,0.57
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:29:00,900,0.27
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:44:00,360,0.14
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:50:00,240,0.48
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:54:00,240,0.66
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 19:58:00,360,1.02
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:04:00,60,0.42
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:05:00,60,1.47
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:06:00,720,0.77
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:18:00,420,0.34
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:25:00,60,0.16
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:26:00,120,0.6
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:28:00,0,Inf
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:28:00,120,0.34
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:30:00,0,Inf
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:30:00,0,Inf
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:30:00,120,0.21
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:32:00,120,0.29
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:34:00,0,Inf
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:34:00,60,0.17
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:35:00,120,0.9
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:37:00,720,0.21
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:49:00,60,0
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:50:00,180,0.39
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 20:53:00,600,1.05
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 21:03:00,120,0.49
"2022-05-11T11-01-00-Andrew Simon",2022-05-11 21:05:00,420,1.77
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:25:00,360,0.09
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:31:00,60,0
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:32:00,360,0.02
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:38:00,0,Inf
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:38:00,60,0.09
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:39:00,0,Inf
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:39:00,120,0.43
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:41:00,180,0.36
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:44:00,540,0.32
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:53:00,180,0.22
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 17:56:00,660,1.4
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:07:00,180,0.06
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:10:00,240,0.46
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:14:00,0,Inf
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:14:00,180,0.16
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:17:00,120,0.13
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:19:00,180,0.05
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:22:00,240,0.23
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:26:00,960,0.87
"2022-05-11T09-25-00-Andrew Simon",2022-05-11 18:42:00,300,0.42
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:11:00,60,1.93
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:12:00,120,0
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:14:00,240,0.06
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:18:00,180,0.1
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:21:00,60,0.25
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:22:00,180,0.4
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:25:00,60,0.11
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:26:00,240,0.59
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:30:00,240,0.01
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:34:00,60,2.69
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:35:00,240,0.24
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:39:00,60,0.67
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:40:00,60,0.2
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:41:00,60,0.58
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:42:00,0,Inf
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:42:00,60,2.7
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:43:00,300,0.63
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:48:00,240,0.78
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:52:00,120,0.11
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 17:54:00,420,0.68
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:01:00,780,0.69
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:14:00,0,Inf
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:14:00,60,0.21
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:15:00,240,0.3
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:19:00,60,0.01
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:20:00,60,0.36
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:21:00,120,0.23
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:23:00,60,2.27
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:24:00,60,0.52
"2022-06-05T09-11-00-Andrew Simon",2022-06-05 18:25:00,120,0.83
"2023-05-16T12-13-00-Adam Huggins",2023-05-16 20:13:59,7427,0.26
"2023-05-16T12-13-00-Adam Huggins",2023-05-16 22:17:46,3231,0.85
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 18:53:10,556,0.09
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:02:26,732,0.6
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:14:38,65,1.27
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:15:43,364,0.87
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:21:47,7396,0.13
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:29:34,3768,0.44
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 20:32:22,15422,0.02
"2023-05-24T10-53-00-Adam Huggins",2023-05-25 00:49:24,147,0.52
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:31:55,303,0.18
"2023-05-24T10-53-00-Adam Huggins",2023-05-24 19:36:58,19027,0.09
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 15:50:41,2550,0.04
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 16:33:11,447,0.3
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 16:40:38,225,0.2
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 16:44:23,9449,0.01
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 19:21:52,671,0.03
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 19:33:03,638,0.06
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 19:43:41,15621,0
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 15:50:00,31080,0
"2023-05-25T07-50-00-Adam Huggins",2023-05-25 19:38:25,16444,0.06
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:41:34,178,3.34
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:44:32,14,1.57
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:44:46,154,5.02
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:47:20,21,3.4
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:47:41,230,2.91
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:51:31,75,0.91
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:52:46,94,2.29
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:54:20,34,0.61
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:54:54,71,3.4
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:56:05,58,1.16
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:57:03,41,4.6
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:57:44,30,7.52
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:58:14,35,5.64
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 01:58:49,94,2.83
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:00:23,92,1.79
